Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID
56.17,147.52,11.99,um,Surface,Position,23,1000000048,1079
382.78,353.15,41.32,um,Surface,Position,23,1000000049,1103
359.04,10.04,22.17,um,Surface,Position,23,1000000050,1080
116.08,62.52,11.06,um,Surface,Position,23,1000000051,1063
314.91,179.24,6.08,um,Surface,Position,23,1000000052,1067
373.28,330.12,14.16,um,Surface,Position,23,1000000053,1073
82.53,47.61,17.01,um,Surface,Position,23,1000000054,1083
364.1,86.97,4.17,um,Surface,Position,23,1000000055,1064
287.13,181.34,56.49,um,Surface,Position,23,1000000056,1115
158.14,127.79,60.2,um,Surface,Position,23,1000000057,1116
121.3,12.06,6.86,um,Surface,Position,24,1000000000,1120
293.83,81.04,11,um,Surface,Position,24,1000000001,1136
352.33,123.43,22.58,um,Surface,Position,24,1000000002,1146
188.76,139.9,15,um,Surface,Position,24,1000000003,1124
268.78,214.68,5.93,um,Surface,Position,24,1000000004,1126
336.72,277.82,15.58,um,Surface,Position,24,1000000005,1140
77.76,270.15,4.52,um,Surface,Position,24,1000000006,1127
96.44,293.58,15.79,um,Surface,Position,24,1000000007,1141
264.1,317.21,6.77,um,Surface,Position,24,1000000008,1129
325.91,315.47,6.32,um,Surface,Position,24,1000000009,1128
37.83,331.48,23.82,um,Surface,Position,24,1000000010,1131
188.26,363.04,2.62,um,Surface,Position,24,1000000011,1133
370.79,358.07,3,um,Surface,Position,24,1000000012,1132
251.4,376.64,19.46,um,Surface,Position,24,1000000013,1134
238.79,4.85,19.5,um,Surface,Position,24,1000000014,1144
77.33,144.6,48.39,um,Surface,Position,24,1000000015,1171
307.8,90.54,42.81,um,Surface,Position,24,1000000016,1158
241.63,124.22,37.22,um,Surface,Position,24,1000000017,1159
204.35,60.42,53.04,um,Surface,Position,24,1000000018,1168
38.78,213.9,27.9,um,Surface,Position,24,1000000019,1149
273.79,132.6,31.1,um,Surface,Position,24,1000000020,1154
38.92,168.18,16.03,um,Surface,Position,24,1000000021,1143
351.21,237.32,52.72,um,Surface,Position,24,1000000022,1166
16.6,21.58,35.68,um,Surface,Position,24,1000000023,1153
76.36,378.5,60.24,um,Surface,Position,24,1000000024,1176
309.61,171.2,33.45,um,Surface,Position,24,1000000025,1155
65.5,180.33,50.22,um,Surface,Position,24,1000000026,1169
245.45,303.23,40.62,um,Surface,Position,24,1000000027,1160
194.17,339.49,41.56,um,Surface,Position,24,1000000028,1164
258.45,334.97,39.71,um,Surface,Position,24,1000000029,1163
194.53,297.29,50.76,um,Surface,Position,24,1000000030,1170
25.99,156.21,34.48,um,Surface,Position,24,1000000031,1156
103.17,102.1,28.46,um,Surface,Position,24,1000000032,1151
272.86,163.31,51.33,um,Surface,Position,24,1000000033,1172
332.11,67.34,62.74,um,Surface,Position,24,1000000034,1177
171.52,182.5,41.7,um,Surface,Position,24,1000000035,1161
134.95,189.24,60.21,um,Surface,Position,24,1000000036,1175
283.76,321.59,25.09,um,Surface,Position,24,1000000037,1148
45.68,385.34,20.19,um,Surface,Position,24,1000000038,1145
372.08,245.89,13.05,um,Surface,Position,24,1000000039,1137
175.6,368.55,44.84,um,Surface,Position,24,1000000040,1157
131.36,107.85,4.05,um,Surface,Position,24,1000000041,1123
133.41,213.95,31.29,um,Surface,Position,24,1000000042,1150
278.55,281.96,47.43,um,Surface,Position,24,1000000043,1167
361.6,149.98,22.57,um,Surface,Position,24,1000000044,1147
254.1,44.67,42.19,um,Surface,Position,24,1000000045,1165
9.4,252,21.98,um,Surface,Position,24,1000000046,1139
213.95,347.68,28.37,um,Surface,Position,24,1000000047,1152
55.67,145.72,10.89,um,Surface,Position,24,1000000048,1135
383.51,353.84,39.89,um,Surface,Position,24,1000000049,1162
360.01,7.85,22.08,um,Surface,Position,24,1000000050,1138
115.26,61.16,12.34,um,Surface,Position,24,1000000051,1121
315.12,179.23,5.93,um,Surface,Position,24,1000000052,1125
371.2,329.47,12.97,um,Surface,Position,24,1000000053,1130
82.65,48.64,16.81,um,Surface,Position,24,1000000054,1142
364.58,87,3.82,um,Surface,Position,24,1000000055,1122
286.64,181.07,55.28,um,Surface,Position,24,1000000056,1173
157.75,126.98,59.32,um,Surface,Position,24,1000000057,1174
122.07,14.13,6.87,um,Surface,Position,25,1000000000,1178
293.24,82.88,10.48,um,Surface,Position,25,1000000001,1194
351.1,121.96,24.14,um,Surface,Position,25,1000000002,1204
191.07,140.07,15.77,um,Surface,Position,25,1000000003,1193
270.12,216.15,5.41,um,Surface,Position,25,1000000004,1184
336.95,280.09,16.44,um,Surface,Position,25,1000000005,1201
77.61,270.24,4.1,um,Surface,Position,25,1000000006,1185
96.52,293.72,15.84,um,Surface,Position,25,1000000007,1199
263.45,316.28,6.67,um,Surface,Position,25,1000000008,1187
326.08,315.35,6.01,um,Surface,Position,25,1000000009,1186
35.65,331.14,24.82,um,Surface,Position,25,1000000010,1197
192.8,362.3,2.81,um,Surface,Position,25,1000000011,1190
369.57,358.59,3.39,um,Surface,Position,25,1000000012,1189
255.37,376.42,24.4,um,Surface,Position,25,1000000013,1191
238.41,4.73,19.52,um,Surface,Position,25,1000000014,1203
79.61,142.52,47.51,um,Surface,Position,25,1000000015,1228
306.83,89.82,45.03,um,Surface,Position,25,1000000016,1219
237.24,124.26,36.67,um,Surface,Position,25,1000000017,1217
204.99,59.54,53.61,um,Surface,Position,25,1000000018,1227
39.31,213.53,27.68,um,Surface,Position,25,1000000019,1206
273.41,132.99,32.04,um,Surface,Position,25,1000000020,1214
38.36,167.31,15.42,um,Surface,Position,25,1000000021,1195
351.47,237.45,52.36,um,Surface,Position,25,1000000022,1224
17.84,22.09,35.71,um,Surface,Position,25,1000000023,1212
71.35,378.6,61.06,um,Surface,Position,25,1000000024,1234
312.03,171.65,33.36,um,Surface,Position,25,1000000025,1213
64.03,178.87,52.91,um,Surface,Position,25,1000000026,1229
245.8,301.45,40.33,um,Surface,Position,25,1000000027,1218
193.5,339.34,41.95,um,Surface,Position,25,1000000028,1221
258.87,334.68,40.64,um,Surface,Position,25,1000000029,1223
192.27,296.35,48.12,um,Surface,Position,25,1000000030,1226
25.07,156.52,32.48,um,Surface,Position,25,1000000031,1211
107.09,104.12,26.86,um,Surface,Position,25,1000000032,1209
271.04,162.61,49.87,um,Surface,Position,25,1000000033,1230
330.07,66.68,62.11,um,Surface,Position,25,1000000034,1235
169.24,179.64,38.05,um,Surface,Position,25,1000000035,1216
134.74,191.22,60.02,um,Surface,Position,25,1000000036,1233
285.31,320.51,25.25,um,Surface,Position,25,1000000037,1208
42.33,385.63,20.18,um,Surface,Position,25,1000000038,1202
372.37,248.56,12.03,um,Surface,Position,25,1000000039,1196
174.55,368.7,44.2,um,Surface,Position,25,1000000040,1215
130.87,107.91,3.66,um,Surface,Position,25,1000000041,1181
125.67,215.52,25.21,um,Surface,Position,25,1000000042,1207
278.42,282.22,48.02,um,Surface,Position,25,1000000043,1225
366.15,148.62,23.6,um,Surface,Position,25,1000000044,1205
255.91,43.36,42.26,um,Surface,Position,25,1000000045,1222
9.52,251.81,21.35,um,Surface,Position,25,1000000046,1198
214.04,345.79,28.84,um,Surface,Position,25,1000000047,1210
55.22,140.16,8.19,um,Surface,Position,25,1000000048,1182
383.28,354.57,39.57,um,Surface,Position,25,1000000049,1220
362.39,6.95,26.44,um,Surface,Position,25,1000000050,1192
115.69,59.26,13.26,um,Surface,Position,25,1000000051,1179
315.85,179.36,6.54,um,Surface,Position,25,1000000052,1183
371.54,327.47,12.79,um,Surface,Position,25,1000000053,1188
82.15,49.6,16.43,um,Surface,Position,25,1000000054,1200
365.18,87.27,4.09,um,Surface,Position,25,1000000055,1180
286.33,180.43,53.64,um,Surface,Position,25,1000000056,1231
159.84,125.89,58,um,Surface,Position,25,1000000057,1232
122.13,15.54,6.19,um,Surface,Position,26,1000000000,1236
292.18,84.15,10.61,um,Surface,Position,26,1000000001,1251
350.13,120.25,25.1,um,Surface,Position,26,1000000002,1267
191.6,140.45,16.79,um,Surface,Position,26,1000000003,1253
270.99,218.63,5.38,um,Surface,Position,26,1000000004,1242
336.22,283.32,17.62,um,Surface,Position,26,1000000005,1259
77.78,269.69,4.27,um,Surface,Position,26,1000000006,1244
96.61,293.78,15.67,um,Surface,Position,26,1000000007,1256
263,315.26,5.81,um,Surface,Position,26,1000000008,1246
324.88,315.79,6.07,um,Surface,Position,26,1000000009,1245
32.13,330.89,24.27,um,Surface,Position,26,1000000010,1257
196.52,361.41,3.19,um,Surface,Position,26,1000000011,1249
370.02,358.29,3.47,um,Surface,Position,26,1000000012,1248
255.53,373.03,23.54,um,Surface,Position,26,1000000013,1250
240.03,4.53,18.53,um,Surface,Position,26,1000000014,1261
80.48,139.29,48.18,um,Surface,Position,26,1000000015,1286
305.93,89.93,47.16,um,Surface,Position,26,1000000016,1280
236.26,123.63,36.71,um,Surface,Position,26,1000000017,1275
206.27,57.39,54.25,um,Surface,Position,26,1000000018,1287
39.38,213.19,27.7,um,Surface,Position,26,1000000019,1262
273.23,133.56,32.92,um,Surface,Position,26,1000000020,1273
38.59,166.64,14.96,um,Surface,Position,26,1000000021,1254
352.36,238.54,51.43,um,Surface,Position,26,1000000022,1282
18.7,20.77,36.19,um,Surface,Position,26,1000000023,1271
68.89,377.68,61.45,um,Surface,Position,26,1000000024,1293
314.69,172.2,33.46,um,Surface,Position,26,1000000025,1272
62.13,179.86,47.53,um,Surface,Position,26,1000000026,1274
244.52,300.97,40.52,um,Surface,Position,26,1000000027,1277
192.37,339.05,40.53,um,Surface,Position,26,1000000028,1278
259.32,333.36,41.64,um,Surface,Position,26,1000000029,1283
190.96,294.22,47.26,um,Surface,Position,26,1000000030,1284
23.1,157.13,29.33,um,Surface,Position,26,1000000031,1268
110.28,107.07,24.97,um,Surface,Position,26,1000000032,1263
270.15,163.76,49.89,um,Surface,Position,26,1000000033,1288
326.44,67.07,61.08,um,Surface,Position,26,1000000034,1292
165.3,177.35,36.8,um,Surface,Position,26,1000000035,1276
133.62,191.28,60.79,um,Surface,Position,26,1000000036,1291
285.81,319.4,25.31,um,Surface,Position,26,1000000037,1266
39.47,385.45,19.34,um,Surface,Position,26,1000000038,1260
371.48,251.39,10.19,um,Surface,Position,26,1000000039,1243
170.88,369.13,35.4,um,Surface,Position,26,1000000040,1270
130.98,107.67,4.12,um,Surface,Position,26,1000000041,1239
124.18,215.77,25.05,um,Surface,Position,26,1000000042,1265
278.39,282.61,48.74,um,Surface,Position,26,1000000043,1285
361.42,150.35,23.54,um,Surface,Position,26,1000000044,1264
256.85,42.43,40.37,um,Surface,Position,26,1000000045,1281
9.76,251.99,19.43,um,Surface,Position,26,1000000046,1255
215.05,344.83,30.82,um,Surface,Position,26,1000000047,1269
58.04,136.97,7.3,um,Surface,Position,26,1000000048,1240
382.93,354.98,39.61,um,Surface,Position,26,1000000049,1279
361.96,6.54,29.38,um,Surface,Position,26,1000000050,1252
116.03,58.16,14.2,um,Surface,Position,26,1000000051,1237
317.01,180.8,7.65,um,Surface,Position,26,1000000052,1241
371.67,325.28,12.91,um,Surface,Position,26,1000000053,1247
79.95,48.61,15.22,um,Surface,Position,26,1000000054,1258
365.3,87.9,3.54,um,Surface,Position,26,1000000055,1238
288.19,180.98,52.85,um,Surface,Position,26,1000000056,1289
162.26,124.9,57.54,um,Surface,Position,26,1000000057,1290
121.63,14.87,6.39,um,Surface,Position,27,1000000000,1294
291.7,85.67,10.47,um,Surface,Position,27,1000000001,1309
347.68,119.1,26.86,um,Surface,Position,27,1000000002,1324
190.13,140.88,17.81,um,Surface,Position,27,1000000003,1312
272.92,219.33,5.42,um,Surface,Position,27,1000000004,1300
335.25,284.92,18.64,um,Surface,Position,27,1000000005,1316
78,269.4,4.03,um,Surface,Position,27,1000000006,1301
96.34,293.44,15.63,um,Surface,Position,27,1000000007,1315
264.95,315.09,5.35,um,Surface,Position,27,1000000008,1303
323.3,315.74,6.39,um,Surface,Position,27,1000000009,1302
30.5,331.41,24.38,um,Surface,Position,27,1000000010,1310
199.66,361.26,4.6,um,Surface,Position,27,1000000011,1306
370.62,357.51,4.06,um,Surface,Position,27,1000000012,1305
256.11,372.38,23.37,um,Surface,Position,27,1000000013,1307
240.7,4.82,18.64,um,Surface,Position,27,1000000014,1318
81,136.39,49.25,um,Surface,Position,27,1000000015,1345
305.77,91.3,48.41,um,Surface,Position,27,1000000016,1340
236.37,123.2,37.29,um,Surface,Position,27,1000000017,1334
205.93,56.47,55.45,um,Surface,Position,27,1000000018,1346
39.55,213.01,27.31,um,Surface,Position,27,1000000019,1320
273.71,132.78,32.7,um,Surface,Position,27,1000000020,1331
40.41,165.85,14.43,um,Surface,Position,27,1000000021,1313
353,239.87,50.74,um,Surface,Position,27,1000000022,1337
17.82,19.83,36.83,um,Surface,Position,27,1000000023,1330
66.81,377.16,61.3,um,Surface,Position,27,1000000024,1352
317.78,172.84,33.88,um,Surface,Position,27,1000000025,1332
63.08,180.55,46.97,um,Surface,Position,27,1000000026,1328
243.93,300.31,41.31,um,Surface,Position,27,1000000027,1338
191.17,340.05,40.58,um,Surface,Position,27,1000000028,1335
260.7,333.1,42.04,um,Surface,Position,27,1000000029,1342
187.97,295.66,46.23,um,Surface,Position,27,1000000030,1341
22.38,159.12,27.5,um,Surface,Position,27,1000000031,1325
109.94,109.93,23.82,um,Surface,Position,27,1000000032,1319
269.57,164.28,49.69,um,Surface,Position,27,1000000033,1347
324.92,67.15,60.73,um,Surface,Position,27,1000000034,1350
165.15,176.39,37.23,um,Surface,Position,27,1000000035,1333
133.47,191.58,60.78,um,Surface,Position,27,1000000036,1351
285.04,319.12,25.5,um,Surface,Position,27,1000000037,1323
36.56,385.28,18.93,um,Surface,Position,27,1000000038,1317
373.19,253.88,10.32,um,Surface,Position,27,1000000039,1308
169.47,369.7,34.09,um,Surface,Position,27,1000000040,1327
130.92,107.7,4.13,um,Surface,Position,27,1000000041,1297
124.22,216.05,25.1,um,Surface,Position,27,1000000042,1322
279.6,281.23,48.94,um,Surface,Position,27,1000000043,1343
360.82,150.12,24.05,um,Surface,Position,27,1000000044,1321
259.51,40.31,39.3,um,Surface,Position,27,1000000045,1339
11.16,256.37,25.34,um,Surface,Position,27,1000000046,1314
216.15,342.58,32.41,um,Surface,Position,27,1000000047,1329
58.58,134.65,7.53,um,Surface,Position,27,1000000048,1298
382.46,355.22,39.54,um,Surface,Position,27,1000000049,1336
363.73,6.65,33.06,um,Surface,Position,27,1000000050,1326
117.15,57.23,15.99,um,Surface,Position,27,1000000051,1295
318.21,183.08,9.04,um,Surface,Position,27,1000000052,1299
371.67,323.93,13.09,um,Surface,Position,27,1000000053,1304
76.43,49.34,14.06,um,Surface,Position,27,1000000054,1311
365.97,87.63,3.51,um,Surface,Position,27,1000000055,1296
290.61,180.85,52.79,um,Surface,Position,27,1000000056,1348
164.43,124.39,53,um,Surface,Position,27,1000000057,1344
170.56,55.3,54.06,um,Surface,Position,27,1000000058,1349
120.93,15.06,6.56,um,Surface,Position,28,1000000000,1353
291.07,86.25,10.14,um,Surface,Position,28,1000000001,1368
346.9,117.71,29.86,um,Surface,Position,28,1000000002,1382
190.09,141.87,19.63,um,Surface,Position,28,1000000003,1372
275.55,219.33,5.57,um,Surface,Position,28,1000000004,1358
334.18,287.24,18.97,um,Surface,Position,28,1000000005,1376
78.4,269.54,4.07,um,Surface,Position,28,1000000006,1360
96.38,293.63,15.8,um,Surface,Position,28,1000000007,1370
268.83,315.43,5.56,um,Surface,Position,28,1000000008,1363
323.04,315.7,6.09,um,Surface,Position,28,1000000009,1361
29.15,331.78,24.74,um,Surface,Position,28,1000000010,1374
200.22,361.9,4.85,um,Surface,Position,28,1000000011,1365
371.07,357.64,4.37,um,Surface,Position,28,1000000012,1364
256.04,372.08,24.19,um,Surface,Position,28,1000000013,1366
240.79,6.19,19.04,um,Surface,Position,28,1000000014,1378
81.5,135.64,52.45,um,Surface,Position,28,1000000015,1406
306.51,91.33,49.33,um,Surface,Position,28,1000000016,1400
235.5,122.22,37.91,um,Surface,Position,28,1000000017,1396
206.72,53.41,56.57,um,Surface,Position,28,1000000018,1409
39.96,212.81,27.66,um,Surface,Position,28,1000000019,1379
273.67,132.47,33.06,um,Surface,Position,28,1000000020,1391
43.02,166.77,14.45,um,Surface,Position,28,1000000021,1369
353.16,240.99,50.36,um,Surface,Position,28,1000000022,1394
17.91,18.46,36.55,um,Surface,Position,28,1000000023,1388
66.53,376.98,60.96,um,Surface,Position,28,1000000024,1412
319.2,173.69,33.11,um,Surface,Position,28,1000000025,1389
64.68,182.26,46.09,um,Surface,Position,28,1000000026,1390
244.38,301.09,41.4,um,Surface,Position,28,1000000027,1397
190.95,340.82,41.06,um,Surface,Position,28,1000000028,1398
261.25,332.95,42.44,um,Surface,Position,28,1000000029,1402
187.11,296.44,46.08,um,Surface,Position,28,1000000030,1401
22.89,159.47,26.76,um,Surface,Position,28,1000000031,1381
108.52,109.98,23.61,um,Surface,Position,28,1000000032,1375
266.26,166.29,48.57,um,Surface,Position,28,1000000033,1404
325.38,66.96,60.07,um,Surface,Position,28,1000000034,1410
168.27,180.34,40.23,um,Surface,Position,28,1000000035,1393
133.99,191.54,60.9,um,Surface,Position,28,1000000036,1411
283.9,319.85,25.85,um,Surface,Position,28,1000000037,1384
34.35,385.5,18.88,um,Surface,Position,28,1000000038,1377
374.72,256.2,10.47,um,Surface,Position,28,1000000039,1367
174.9,369.83,39.04,um,Surface,Position,28,1000000040,1386
130.93,107.73,3.97,um,Surface,Position,28,1000000041,1355
124.35,215.97,24.98,um,Surface,Position,28,1000000042,1383
279.01,280.07,49.29,um,Surface,Position,28,1000000043,1405
359.58,149.55,23.84,um,Surface,Position,28,1000000044,1380
261.56,37.67,39.79,um,Surface,Position,28,1000000045,1399
8.15,260.89,34.81,um,Surface,Position,28,1000000046,1385
216.71,340.33,32.98,um,Surface,Position,28,1000000047,1392
56.07,135.63,9.84,um,Surface,Position,28,1000000048,1356
382.72,355.22,40.29,um,Surface,Position,28,1000000049,1395
366.1,6.35,34.47,um,Surface,Position,28,1000000050,1387
117.48,58.03,16.8,um,Surface,Position,28,1000000051,1354
318.51,185.23,9.61,um,Surface,Position,28,1000000052,1357
371.74,322.81,12.77,um,Surface,Position,28,1000000053,1362
73.23,50.33,14.18,um,Surface,Position,28,1000000054,1371
366.11,88.52,3.33,um,Surface,Position,28,1000000055,9942
292.92,180.34,53.25,um,Surface,Position,28,1000000056,1407
164.61,124.09,50.38,um,Surface,Position,28,1000000057,1403
170.78,55.92,53.07,um,Surface,Position,28,1000000058,1408
315.52,218.14,2.14,um,Surface,Position,28,1000000059,1359
20.11,250.08,13.42,um,Surface,Position,28,1000000060,1373
120.3,15.6,6.81,um,Surface,Position,29,1000000000,1413
290.91,88.32,10.68,um,Surface,Position,29,1000000001,1430
346.3,116.81,33.29,um,Surface,Position,29,1000000002,1448
190.1,142.55,21.62,um,Surface,Position,29,1000000003,1433
278.41,218.06,6.17,um,Surface,Position,29,1000000004,1418
333.79,288.88,18.86,um,Surface,Position,29,1000000005,1438
78.7,269.13,3.72,um,Surface,Position,29,1000000006,1422
96.56,293.55,16.11,um,Surface,Position,29,1000000007,1434
273.11,313.71,5.13,um,Surface,Position,29,1000000008,1425
322.96,315.71,6.01,um,Surface,Position,29,1000000009,1423
26.4,331.2,24.56,um,Surface,Position,29,1000000010,1437
200.47,363.27,4.24,um,Surface,Position,29,1000000011,1427
370.55,358.81,3.49,um,Surface,Position,29,1000000012,1426
255.93,372.25,24.49,um,Surface,Position,29,1000000013,1428
239.61,6.33,20.06,um,Surface,Position,29,1000000014,1440
79.83,134.62,54.11,um,Surface,Position,29,1000000015,1473
306.56,92.98,52.23,um,Surface,Position,29,1000000016,1468
235.95,121.01,37.73,um,Surface,Position,29,1000000017,1455
207,48.53,56.92,um,Surface,Position,29,1000000018,1474
41.49,212.51,28.35,um,Surface,Position,29,1000000019,1442
274.05,132.73,33.96,um,Surface,Position,29,1000000020,1452
46.94,167.39,13.08,um,Surface,Position,29,1000000021,1431
353.49,240.85,50.08,um,Surface,Position,29,1000000022,1462
17.83,18.95,36.73,um,Surface,Position,29,1000000023,1447
69.86,377.42,61.08,um,Surface,Position,29,1000000024,1477
320.75,173.15,33.42,um,Surface,Position,29,1000000025,1450
66.3,181.11,45.28,um,Surface,Position,29,1000000026,1451
243.65,300.68,42.25,um,Surface,Position,29,1000000027,1464
192.21,341.38,41.77,um,Surface,Position,29,1000000028,1460
261.9,332.3,42.37,um,Surface,Position,29,1000000029,1467
189.59,294.31,46.08,um,Surface,Position,29,1000000030,1466
21.93,158.82,26.06,um,Surface,Position,29,1000000031,1443
107.56,111.25,24.12,um,Surface,Position,29,1000000032,1436
261.61,167.29,45.92,um,Surface,Position,29,1000000033,1469
324.65,66.73,59.3,um,Surface,Position,29,1000000034,1475
171.33,181.76,43.69,um,Surface,Position,29,1000000035,1461
134.94,191.59,60.91,um,Surface,Position,29,1000000036,1476
284.44,319.83,25.45,um,Surface,Position,29,1000000037,1445
34.26,385.37,20.12,um,Surface,Position,29,1000000038,1439
374.67,257.8,11.04,um,Surface,Position,29,1000000039,1420
175.95,370.18,39.98,um,Surface,Position,29,1000000040,1446
130.78,107.82,4.05,um,Surface,Position,29,1000000041,1416
124.6,215.7,24.79,um,Surface,Position,29,1000000042,1444
270.98,280.86,48.45,um,Surface,Position,29,1000000043,1470
357.3,149.09,23.75,um,Surface,Position,29,1000000044,1441
263.41,36.32,40.49,um,Surface,Position,29,1000000045,1463
9.45,265.52,40.25,um,Surface,Position,29,1000000046,1459
217.11,338.79,34.18,um,Surface,Position,29,1000000047,1457
56,135.51,11.86,um,Surface,Position,29,1000000048,1429
382.98,355.62,40.28,um,Surface,Position,29,1000000049,1454
366.64,7.98,35.51,um,Surface,Position,29,1000000050,1449
117.86,59.14,17.45,um,Surface,Position,29,1000000051,1414
319.83,187.25,11.22,um,Surface,Position,29,1000000052,1417
371.61,322.35,12.61,um,Surface,Position,29,1000000053,1424
71.92,49.87,14.64,um,Surface,Position,29,1000000054,1435
366.6,88.56,3.75,um,Surface,Position,29,1000000055,1415
294.74,179.99,53.9,um,Surface,Position,29,1000000056,1471
165.39,124.42,47.54,um,Surface,Position,29,1000000057,1465
172.98,55.26,53.07,um,Surface,Position,29,1000000058,1472
318.15,217.48,2.52,um,Surface,Position,29,1000000059,1419
22.32,249.76,12.74,um,Surface,Position,29,1000000060,1432
265.21,264.41,2.79,um,Surface,Position,29,1000000061,1421
172.52,306.45,32.97,um,Surface,Position,29,1000000062,1453
76.1,212.43,35.65,um,Surface,Position,29,1000000063,1456
386.31,229.47,35.54,um,Surface,Position,29,1000000064,1458
120.01,15.59,6.95,um,Surface,Position,30,1000000000,1478
291.33,89.97,8.91,um,Surface,Position,30,1000000001,1481
346.52,115.99,33.92,um,Surface,Position,30,1000000002,1512
190.63,142.46,22.15,um,Surface,Position,30,1000000003,1500
280.16,219.35,5.89,um,Surface,Position,30,1000000004,1486
334.18,290.46,18.13,um,Surface,Position,30,1000000005,1502
78.37,269.01,3.67,um,Surface,Position,30,1000000006,1489
96.62,293.62,16.17,um,Surface,Position,30,1000000007,1498
277.87,312.96,6.07,um,Surface,Position,30,1000000008,1493
321.55,316.91,6.27,um,Surface,Position,30,1000000009,1491
23.98,330.92,24.9,um,Surface,Position,30,1000000010,1501
203.26,365.8,4.21,um,Surface,Position,30,1000000011,1495
370.08,359.98,3.01,um,Surface,Position,30,1000000012,1494
255.47,372.39,24.77,um,Surface,Position,30,1000000013,1496
239.81,5.15,20.47,um,Surface,Position,30,1000000014,1503
76.97,135.57,54.33,um,Surface,Position,30,1000000015,1539
307.4,91.89,52.13,um,Surface,Position,30,1000000016,1533
238.03,120.79,37.71,um,Surface,Position,30,1000000017,1515
206.75,47.34,57.83,um,Surface,Position,30,1000000018,1540
42.39,212.68,28.59,um,Surface,Position,30,1000000019,1507
273.72,132.62,33.72,um,Surface,Position,30,1000000020,1521
48.04,167.93,12.47,um,Surface,Position,30,1000000021,1483
353.5,239.7,49.57,um,Surface,Position,30,1000000022,1524
17.88,18.47,35.51,um,Surface,Position,30,1000000023,1511
71.51,375.52,61.45,um,Surface,Position,30,1000000024,1543
320.77,172.14,33.44,um,Surface,Position,30,1000000025,1516
67,181.87,45.06,um,Surface,Position,30,1000000026,1517
242.63,298.69,42.47,um,Surface,Position,30,1000000027,1531
192.44,340.9,41.35,um,Surface,Position,30,1000000028,1528
262.29,330.96,41.27,um,Surface,Position,30,1000000029,1526
193.24,298.82,47.79,um,Surface,Position,30,1000000030,1535
20.31,159.31,24.78,um,Surface,Position,30,1000000031,1508
98.32,116.64,25.1,um,Surface,Position,30,1000000032,1504
258.65,166.71,44.44,um,Surface,Position,30,1000000033,1530
323.37,63.74,58.92,um,Surface,Position,30,1000000034,1541
170.49,179.24,47.77,um,Surface,Position,30,1000000035,1532
135.28,191.95,60.65,um,Surface,Position,30,1000000036,1542
283.76,320.37,25.5,um,Surface,Position,30,1000000037,1510
32.15,385.71,22.91,um,Surface,Position,30,1000000038,1506
371.98,263.38,9.59,um,Surface,Position,30,1000000039,1490
180.01,370.21,34.96,um,Surface,Position,30,1000000040,1513
130.99,107.81,4.16,um,Surface,Position,30,1000000041,1482
124.77,214.57,24.67,um,Surface,Position,30,1000000042,1509
267.4,279.58,48.05,um,Surface,Position,30,1000000043,1534
356.53,148.52,23.64,um,Surface,Position,30,1000000044,1505
264.91,35.09,39.63,um,Surface,Position,30,1000000045,1525
7.89,266.52,41.54,um,Surface,Position,30,1000000046,1529
216.96,338.26,34.89,um,Surface,Position,30,1000000047,1520
58.37,134.99,11.03,um,Surface,Position,30,1000000048,1497
383.17,355.25,41.04,um,Surface,Position,30,1000000049,1523
368.78,9.5,37.16,um,Surface,Position,30,1000000050,1514
117.47,57.9,19.05,um,Surface,Position,30,1000000051,1479
320.72,187.45,12.49,um,Surface,Position,30,1000000052,1484
371.49,322.77,12.61,um,Surface,Position,30,1000000053,1492
69.64,49.64,14.69,um,Surface,Position,30,1000000054,1499
364.96,87.34,4.04,um,Surface,Position,30,1000000055,1480
295.87,179.65,54.49,um,Surface,Position,30,1000000056,1536
166.32,123.96,43.88,um,Surface,Position,30,1000000057,1527
175.9,54.64,54.16,um,Surface,Position,30,1000000058,1538
321.36,216.74,2.97,um,Surface,Position,30,1000000059,1485
24.08,249.6,11.84,um,Surface,Position,30,1000000060,1487
267.02,264.73,3.08,um,Surface,Position,30,1000000061,1488
172.27,305.89,33.26,um,Surface,Position,30,1000000062,1519
74.72,211.95,36.24,um,Surface,Position,30,1000000063,1522
385,226.13,33.76,um,Surface,Position,30,1000000064,1518
166.46,372.41,56.86,um,Surface,Position,30,1000000065,1537
128.59,15.88,5.72,um,Surface,Position,31,1000000000,1544
293.28,90.08,8.31,um,Surface,Position,31,1000000001,1547
345.47,114.94,33.08,um,Surface,Position,31,1000000002,1577
191.47,140.91,20.62,um,Surface,Position,31,1000000003,1566
282.78,219.74,5.92,um,Surface,Position,31,1000000004,1552
333.97,292.3,18.26,um,Surface,Position,31,1000000005,1567
77.72,269.43,3.73,um,Surface,Position,31,1000000006,1554
96.9,293.48,16.05,um,Surface,Position,31,1000000007,1565
281.95,314.05,7.29,um,Surface,Position,31,1000000008,1561
320.95,317.86,6.81,um,Surface,Position,31,1000000009,1556
20.19,328.02,30.29,um,Surface,Position,31,1000000010,1580
205.04,367.98,5.22,um,Surface,Position,31,1000000011,1559
371.32,358.26,4.73,um,Surface,Position,31,1000000012,1558
257.76,372.02,26.68,um,Surface,Position,31,1000000013,1560
239.18,4.24,22.9,um,Surface,Position,31,1000000014,1571
79.11,135.38,56.32,um,Surface,Position,31,1000000015,1606
